,class,length,words,sentences,herdan,maas,simpson,grammar_score,TTR1,TTR2,TTR3,avg_token_length,perplexity
0,0,1112,187,6,1.7789755104798566,0.2189393574815815,0.9841573965512311,0.0213903743315508,0.6096256684491979,0.9882352941176471,1.0,4.804347826086956,35.36907533028738
1,0,630,82,2,2.1117783094127804,0.26323272297505773,0.9788816180844735,0.036585365853658534,0.7682926829268293,1.0,1.0,6.25,58.81478520727689
2,0,1135,176,8,1.7998342381438506,0.22219663933293962,0.985182076446281,0.022727272727272728,0.6931818181818182,0.9896907216494846,1.0,5.285714285714286,53.423984969871604
3,0,1018,173,10,1.8058388413301876,0.2231203645881832,0.9861004377025627,0.03468208092485549,0.6473988439306358,0.987012987012987,1.0,4.779761904761905,34.2508435976102
4,0,699,111,3,1.975996272292998,0.24696308540107373,0.9822254687119553,0.02702702702702703,0.7027027027027027,0.9836065573770492,1.0,5.284403669724771,25.693994952050517
5,0,1320,218,10,1.7282983851830458,0.21069810381900894,0.9841974581264202,0.027522935779816515,0.5779816513761468,0.9826086956521739,1.0,4.944700460829493,29.170418101135926
6,0,873,135,12,1.8971443073790433,0.23644598460158064,0.9818381344307271,0.05185185185185185,0.6962962962962963,0.9655172413793104,1.0,5.086330935251799,34.32586536607282
7,0,1226,202,11,1.7531169587774287,0.21479370073022108,0.9838496225860209,0.01485148514851485,0.6039603960396039,0.9905660377358491,1.0,4.8669950738916254,28.516590482932532
8,0,991,154,6,1.8475484795281114,0.22937110688012544,0.9796761679878563,0.012987012987012988,0.6688311688311688,0.9875,1.0,5.246753246753247,22.813179322589914
9,0,1810,292,13,1.639319661586526,0.19499542296948827,0.9826304184650028,0.023972602739726026,0.547945205479452,0.9673202614379085,0.993421052631579,5.114186851211072,33.506972754991885
10,0,742,122,5,1.9371301739501812,0.24188621563805193,0.9825315775329213,0.02459016393442623,0.6557377049180327,0.9583333333333334,1.0,4.933333333333334,29.21919786692169
11,0,752,123,5,1.9338440580845677,0.24144761160564332,0.9808976138541874,0.032520325203252036,0.6910569105691057,1.0,1.0,4.856,32.49986647895963
12,0,549,83,3,2.105985471760385,0.26258145808477396,0.9780809986935695,0.08433734939759036,0.7831325301204819,0.9782608695652174,1.0,5.137931034482759,68.38401791291943
13,0,1301,197,8,1.7614338950104078,0.21614035507302096,0.9827617305264243,0.08121827411167512,0.6294416243654822,0.9903846153846154,1.0,5.461928934010152,38.54665389028177
14,0,680,101,4,2.016418441963853,0.252035594599584,0.9795118125673954,0.07920792079207921,0.7524752475247525,1.0,1.0,5.584158415841584,74.61614829407327
15,0,1350,228,10,1.714021312700362,0.20828834140208394,0.9823599569098185,0.08333333333333333,0.5307017543859649,0.9354838709677419,0.975609756097561,4.410788381742739,29.950803731364182
16,0,1502,240,18,1.697979788891079,0.20553241960168367,0.9776041666666667,0.07083333333333333,0.6083333333333333,0.9708029197080292,1.0,4.93801652892562,35.7838447870556
17,0,1130,163,10,1.8269474856797163,0.22631944600532683,0.9812563513869547,0.10429447852760736,0.656441717791411,0.9680851063829787,1.0,5.701219512195122,43.5794298693957
18,0,613,98,5,2.029679417648296,0.25365567800883115,0.9780299875052062,0.07142857142857142,0.7244897959183674,1.0,1.0,5.0,40.48867828653448
19,0,1082,161,7,1.8313862573448076,0.22698277166013395,0.9832568187955711,0.08695652173913043,0.7763975155279503,1.0,1.0,5.402439024390244,52.555924061701305
